date_time,song,artist,album,link,date_added
"2024-12-19T13:07:19.125Z","In My Lifetime - Remix","JAY-Z","Streets Is Watching (Original Motion Picture Soundtrack)","https://open.spotify.com/track/39OmRNMasnt4QCQZOeMkwl","2024-12-19T15:47:17.012Z"
"2024-12-19T13:09:29.453Z","dodger blue (feat. wallie the sensei, siete7x, roddy ricch)","Kendrick Lamar|Wallie the Sensei|Siete7x|Roddy Ricch","GNX","https://open.spotify.com/track/4K1Pg0FLno1ltzX3jeqT83","2024-12-19T15:47:17.012Z"
"2024-12-19T13:13:51.751Z","Alright","Kendrick Lamar","To Pimp A Butterfly","https://open.spotify.com/track/3iVcZ5G6tvkXZkZKlMpIUs","2024-12-19T15:47:17.012Z"
"2024-12-19T13:17:23.110Z","Life's a Bitch (feat. AZ & Olu Dara)","Nas|AZ|Olu Dara","Illmatic","https://open.spotify.com/track/2LhhnqrHPWvXYveZVHLKrd","2024-12-19T15:47:17.012Z"
"2024-12-19T13:21:19.925Z","Wyclef Jean","Young Thug","JEFFERY","https://open.spotify.com/track/55OdqrG8WLmsYyY1jijD9b","2024-12-19T15:47:17.012Z"
"2024-12-19T13:24:28.658Z","More Than Enough","Adekunle Gold","Catch Me If You Can","https://open.spotify.com/track/0UW8TcUM9JHJB5QrM0Pjx8","2024-12-19T15:47:17.012Z"
"2024-12-19T13:28:35.427Z","Focused (feat. Young Thug)","Quavo|Young Thug","Rocket Power","https://open.spotify.com/track/3fX6IqwpcIYjyJwQFdJF8c","2024-12-19T15:47:17.012Z"
"2024-12-19T13:34:15.028Z","Off The Grid","Kanye West","Donda (Deluxe)","https://open.spotify.com/track/0YYMXRKWFKESvU7XVK5JlE","2024-12-19T15:47:17.012Z"
"2024-12-19T13:38:01.601Z","All That We Perceive","Thievery Corporation","The Richest Man In Babylon","https://open.spotify.com/track/2knKUI1k57Q8Ox12Cxj8Pc","2024-12-19T15:47:17.012Z"
"2024-12-19T13:40:25.126Z","DIP! (feat. DavidTheTragic)","Kenny Mason|DavidTheTragic","PUP PACK EP","https://open.spotify.com/track/2rKg3k5vb5514zEA53JwMt","2024-12-19T15:47:17.012Z"
"2024-12-19T13:47:05.145Z","Washing Machine Heart","Mitski","Be the Cowboy","https://open.spotify.com/track/3jjsRKEsF42ccXf8kWR3nu","2024-12-19T15:47:17.012Z"
"2024-12-19T13:49:46.993Z","Jolene","Dolly Parton","Jolene","https://open.spotify.com/track/2SpEHTbUuebeLkgs9QB7Ue","2024-12-19T15:47:17.012Z"
"2024-12-19T13:55:16.034Z","Offshore (feat. Young Thug) - From Swaecation","Rae Sremmurd|Swae Lee|Slim Jxmmi|Young Thug","SR3MM","https://open.spotify.com/track/5J6D8QvlGZw9g5x38fAnjE","2024-12-19T15:47:17.012Z"
"2024-12-19T13:59:16.651Z","Ric Flair Drip (with Metro Boomin)","Offset|Metro Boomin","Without Warning","https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR","2024-12-19T15:47:17.012Z"
"2024-12-19T14:00:29.878Z","Lobby (int)","Earl Sweatshirt","SICK!","https://open.spotify.com/track/20lRpW3wCCNLvn0hlupPcG","2024-12-19T15:47:17.012Z"
"2024-12-19T14:03:18.345Z","Cops Shot The Kid","Nas|Kanye West","NASIR","https://open.spotify.com/track/1vi9adPJiD4d22ybGp25hy","2024-12-19T15:47:17.012Z"
"2024-12-19T14:05:01.652Z","Expensive Taste","gum.mp3|benchday","McFly","https://open.spotify.com/track/0iuODJMsGCniB3vOysxqaj","2024-12-19T15:47:17.012Z"
"2024-12-19T14:08:37.349Z","White Dress","Kanye West","The Man with the Iron Fists (Original Motion Picture Soundtrack)","https://open.spotify.com/track/1gTANFZlqRitzVx7YSenzA","2024-12-19T15:47:17.012Z"
"2024-12-19T14:13:01.131Z","Rhymes Like Dimes","MF DOOM|DJ Cucumber Slice","Operation: Doomsday (Complete)","https://open.spotify.com/track/6OkDb9fyi22Pr6QJIrUNdJ","2024-12-19T15:47:17.012Z"
"2024-12-19T14:17:25.426Z","Coupé bibamba","Awilo Longomba|Jocelyne Beroard","Coupé bibamba","https://open.spotify.com/track/3zhPISNwKZVIQ4Td0U3mah","2024-12-19T15:47:17.012Z"
"2024-12-19T14:19:32.056Z","New Choppa","Playboi Carti|A$AP Rocky","Playboi Carti","https://open.spotify.com/track/30sc425JEvj3tgmGAKORea","2024-12-19T15:47:17.012Z"
"2024-12-19T22:39:28.908Z","Crazy Tings","Tems","If Orange Was A Place","https://open.spotify.com/track/2Li9UJop1djc8aH4MjuJUX","2024-12-20T19:34:18.770Z"
"2024-12-19T22:42:29.329Z","Dumebi","Rema","Rema","https://open.spotify.com/track/0SjQBdIddPvKSWxr8vk6QX","2024-12-20T19:34:18.770Z"
"2024-12-19T22:47:01.953Z","Macondo","Óscar Chávez","20 Éxitos","https://open.spotify.com/track/1OJJnuXdoaPG6jjWYhpenO","2024-12-20T19:34:18.770Z"
"2024-12-19T22:49:10.240Z","For Whom The Bell Tolls","J. Cole","4 Your Eyez Only","https://open.spotify.com/track/3MWlVSkoLS1e66nlZ2tuWJ","2024-12-20T19:34:18.770Z"
"2024-12-19T22:54:41.847Z","PRIDE.","Kendrick Lamar","DAMN.","https://open.spotify.com/track/6IZvVAP7VPPnsGX6bvgkqg","2024-12-20T19:34:18.770Z"
"2024-12-19T23:01:04.799Z","Kevin’s Heart","J. Cole","KOD","https://open.spotify.com/track/6tZ3b7ik1QDXFAZlXib0YZ","2024-12-20T19:34:18.770Z"
"2024-12-19T23:04:55.650Z","Wouldn't You Like To…","Malik Yusef|Kanye West|Jv|Common","The Great Chicago Fire A Cold Day In Hell","https://open.spotify.com/track/4o5C0nLaBZbMxUrejb5FUV","2024-12-20T19:34:18.770Z"
"2024-12-19T23:09:52.907Z","untitled 08 | 09.06.2014.","Kendrick Lamar","untitled unmastered.","https://open.spotify.com/track/5bBUDJUfGcG7eFy3Bf4fXv","2024-12-20T19:34:18.770Z"
"2024-12-19T23:22:46.537Z","Everyday Struggle - 2005 Remaster","The Notorious B.I.G.","Ready to Die (The Remaster)","https://open.spotify.com/track/3bOvAqhaZNSWpGVIvHEx8B","2024-12-20T19:34:18.770Z"
"2024-12-19T23:25:54.744Z","Sensima","Skiibii|Reekado Banks","Sensima","https://open.spotify.com/track/2tsuHoDRjMTPkibpOkRuq4","2024-12-20T19:34:18.770Z"
"2024-12-19T23:28:19.315Z","Buffalo Kitchen Club (with Armani Caesar)","Benny The Butcher|Armani Caesar","Everybody Can't Go","https://open.spotify.com/track/4R0asLnkJDBzBcBbcQSPpX","2024-12-20T19:34:18.770Z"
"2024-12-19T23:31:42.785Z","Digits","Young Thug","Slime Season 3","https://open.spotify.com/track/4cg1yakyRSIOjxKM2I7J1q","2024-12-20T19:34:18.770Z"
"2024-12-19T23:35:34.695Z","Sidewalks","The Weeknd|Kendrick Lamar","Starboy","https://open.spotify.com/track/4h90qkbnW1Qq6pBhoPvwko","2024-12-20T19:34:18.770Z"
"2024-12-19T23:43:35.413Z","Halftime","Young Thug","Barter 6","https://open.spotify.com/track/4BP0An7SXctTY4kF41JxIQ","2024-12-20T19:34:18.770Z"
"2024-12-19T23:54:10.420Z","Woke Up This Morning - Chosen One Mix","Alabama 3","La Peste","https://open.spotify.com/track/3TjlENVEU3a0s6s8BXyobq","2024-12-20T19:34:18.770Z"
"2024-12-19T23:56:21.425Z","All Caps","Madvillain|Madlib|MF DOOM","Madvillainy","https://open.spotify.com/track/21O0XXPEWPtePt5RMY93Ob","2024-12-20T19:34:18.770Z"
"2024-12-19T23:59:35.021Z","Firing Squad","DC","Firing Squad","https://open.spotify.com/track/1jmxJhFjoDzHnczVICFgLv","2024-12-20T19:34:18.770Z"
"2024-12-20T00:01:18.927Z","My Way Home","Kanye West|Common","Late Registration","https://open.spotify.com/track/4e6WcZIII1aNRiCAGLxZUH","2024-12-20T19:34:18.770Z"
"2024-12-20T00:04:52.832Z","Lady","Rema","Bad Commando","https://open.spotify.com/track/49Zxa1yQ9miyQSzuuKBYq9","2024-12-20T19:34:18.770Z"
"2024-12-20T00:07:56.829Z","how you did that (feat. Kodak Black)","Gunna|Kodak Black","DS4EVER","https://open.spotify.com/track/3ABFD8SzXwMbUspLFxbbwK","2024-12-20T19:34:18.770Z"
"2024-12-20T00:14:48.210Z","PRIDE.","Kendrick Lamar","DAMN.","https://open.spotify.com/track/6IZvVAP7VPPnsGX6bvgkqg","2024-12-20T19:34:18.770Z"
"2024-12-20T00:42:05.288Z","Real","Kendrick Lamar|Anna Wise","good kid, m.A.A.d city (Deluxe)","https://open.spotify.com/track/73eGiraiU7JkIsmFyQyJAv","2024-12-20T19:34:18.770Z"
"2024-12-20T00:44:08.670Z","Wouldn't You Like To…","Malik Yusef|Kanye West|Jv|Common","The Great Chicago Fire A Cold Day In Hell","https://open.spotify.com/track/4o5C0nLaBZbMxUrejb5FUV","2024-12-20T19:34:18.770Z"
"2024-12-20T01:16:38.617Z","Ua Kō, Ua ʻĀina","Keauhou","Ua Kō, Ua ʻĀina","https://open.spotify.com/track/1R0okzO69Fx0cm8bkYlD02","2024-12-20T19:34:18.770Z"
"2024-12-20T02:09:45.046Z","Is It a Crime","Sade","Promise","https://open.spotify.com/track/1XR1X1VTyTOVdPgH18RdME","2024-12-20T19:34:18.770Z"
"2024-12-20T16:50:51.452Z","Big Fish","Vince Staples","Big Fish Theory","https://open.spotify.com/track/6eL1ncVDtQHgSm3E288TS7","2024-12-20T19:34:18.770Z"
"2024-12-20T16:53:25.074Z","Peace Be Unto You (PBUY)","Asake","Peace Be Unto You (PBUY)","https://open.spotify.com/track/1mJFFeluclL38IwV264lm9","2024-12-20T19:34:18.770Z"
"2024-12-20T16:56:27.104Z","HONEST","Baby Keem","DIE FOR MY BITCH","https://open.spotify.com/track/58k32my5lKofeZRtIvBDg9","2024-12-20T19:34:18.770Z"
"2024-12-20T17:00:26.629Z","Die Hard","Kendrick Lamar|Blxst|Amanda Reifer","Mr. Morale & The Big Steppers","https://open.spotify.com/track/2g6tReTlM2Akp41g0HaeXN","2024-12-20T19:34:18.770Z"
"2024-12-20T17:04:02.465Z","Violent Crimes","Kanye West","ye","https://open.spotify.com/track/3s7MCdXyWmwjdcWh7GWXas","2024-12-20T19:34:18.770Z"
"2024-12-20T17:07:10.747Z","Sensima","Skiibii|Reekado Banks","Sensima","https://open.spotify.com/track/2tsuHoDRjMTPkibpOkRuq4","2024-12-20T19:34:18.770Z"
"2024-12-20T17:10:29.309Z","Love Hurts (feat. Travis Scott)","Playboi Carti|Travis Scott","Die Lit","https://open.spotify.com/track/3K6U7TamNyVSWcFH8pCQHX","2024-12-20T19:34:18.770Z"
"2024-12-20T17:13:43.505Z","Jesus Walks","Kanye West","The College Dropout","https://open.spotify.com/track/5g1vtHqi9uV7xtYeCcFOBx","2024-12-20T19:34:18.770Z"
"2024-12-20T17:17:20.089Z","Nosetalgia","Pusha T|Kendrick Lamar","My Name Is My Name","https://open.spotify.com/track/7aK5rlTVxSgcqShPMI1TTH","2024-12-20T19:34:18.770Z"
"2024-12-20T17:20:07.171Z","Co-Star","Amaarae","Fountain Baby","https://open.spotify.com/track/0uiHiwJzQvWLTETzEZRxFG","2024-12-20T19:34:18.770Z"
"2024-12-20T17:22:26.803Z","Iniesta Flow","namesbliss|scruz","Lively Experience","https://open.spotify.com/track/0mxTQeU3UIQumFteryJlaK","2024-12-20T19:34:18.770Z"
"2024-12-20T17:25:12.788Z","Baby","Joeboy","Baby","https://open.spotify.com/track/0Yz6pPFinS7EKfaZRMY4uT","2024-12-20T19:34:18.770Z"
"2024-12-20T17:28:14.497Z","Cold Outside","Timaya|Bnxn","Cold Outside","https://open.spotify.com/track/2jZ2MrAk8iNZk1dsI0Vr5z","2024-12-20T19:34:18.770Z"
"2024-12-20T17:31:45.860Z","Mr. Morale","Kendrick Lamar|Tanna Leone","Mr. Morale & The Big Steppers","https://open.spotify.com/track/6CmpZfKUQ2KerzBFZ3QKFr","2024-12-20T19:34:18.770Z"
"2024-12-20T17:35:46.304Z","Day Dreaming","Aretha Franklin","Young, Gifted and Black","https://open.spotify.com/track/7L4G39PVgMfaeHRyi1ML7y","2024-12-20T19:34:18.770Z"
"2024-12-20T17:39:55.410Z","Down And Out","Cam'ron|Kanye West|Syleena Johnson","Purple Haze","https://open.spotify.com/track/5mEwhCsqadBZIE7SSrv1gC","2024-12-20T19:34:18.770Z"
"2024-12-20T17:43:46.160Z","Eminado","Tiwa Savage|Don Jazzy","Once Upon A Time","https://open.spotify.com/track/3C8K91euLy5aDIUUVqqaj1","2024-12-20T19:34:18.770Z"
"2024-12-20T17:46:41.675Z","(I Always Kill) the Things I Love (feat. the Real Tuesday Weld)","Claudia Brücken|The Real Tuesday Weld","L.A. Noire Official Soundtrack","https://open.spotify.com/track/6zkSOqpIp7fjTjaQyHVUsw","2024-12-20T19:34:18.770Z"
"2024-12-20T17:49:19.356Z","Had Enough (feat. Quavo & Offset)","Don Toliver|Offset|Quavo","Heaven Or Hell","https://open.spotify.com/track/6SPgp2qK3fb4wPX1SldrNf","2024-12-20T19:34:18.770Z"
"2024-12-20T17:52:26.728Z","black samuarai.","jev.","the color grey.","https://open.spotify.com/track/16JrfiRjHTFahRTV6fPKqQ","2024-12-20T19:34:18.770Z"
"2024-12-20T17:57:11.740Z","4:44","JAY-Z","4:44","https://open.spotify.com/track/1gT5TGwbkkkUliNzHRIGi1","2024-12-20T19:34:18.770Z"
"2024-12-20T19:25:35.691Z","Here's Where the Story Ends","The Sundays","Reading Writing And Arithmetic","https://open.spotify.com/track/5gSHlT2SI0dtjeHrjj96A1","2024-12-20T19:34:18.770Z"
"2024-12-20T19:26:02.308Z","Rapp Snitch Knishes","MF DOOM|Mr. Fantastik","MM..FOOD","https://open.spotify.com/track/5KUNwkaNf8l5A9sXZhiCgI","2024-12-20T19:34:18.770Z"
"2024-12-20T19:29:14.317Z","Jimmy","M.I.A.","Kala","https://open.spotify.com/track/60r0mEqH580d1kYWGeEpwM","2024-12-20T19:34:18.770Z"
"2024-12-20T19:34:06.672Z","Wishing on a Star","Rose Royce","In Full Bloom","https://open.spotify.com/track/0u2CGItUO2jYEiFaXD7n5S","2024-12-20T19:34:18.770Z"
